id,language,title,abstract,description,first_claim,context,publication_number,country_code,publication_date,source
EP-4634245-A1_fr,fr,"Composition de revêtement durcissable par rayonnement, procédé de revêtement d'un substrat et substrat revêtu","L'invention concerne une composition de revêtement durcissable par rayonnement comprenant : a) un ou plusieurs monomères de buténolide A de formule générale (I) dans laquelle : n est 0 ou un nombre entier de 1 à 5; R 1 est alkyle ou aryle; X est l'un quelconque parmi -C(O)-, -C(O)O-, -C(O)NR 2 -, -S(O)-, -S(O2)-, -C(O)S-, -C(S)S- et -C(S)NR 2 -; dans laquelle R 2 est hydrogène, alkyle ou aryle; ou dans laquelle, lorsque n est 0 et X est -C(O)NR 2 - ou -C(S)NR 2 -, R 1 et R 2 conjointement avec l'atome d'azote par lequel ils sont liés forment un groupe hétérocyclique contenant de l'azote ou un groupe hétéroaryle contenant de l'azote; et b) un ou plusieurs monomères de vinyle B comprenant un ou plusieurs groupes vinyle, au moins un groupe vinyle ayant une différence dans le déplacement chimique de 13 C entre les α-C et β-C d'un groupe vinyle d'au moins 25 ppm; au moins un monomère de A et B comprenant au moins deux groupes vinyle; et des substrats revêtus.",,,"Title: Composition de revêtement durcissable par rayonnement, procédé de revêtement d'un substrat et substrat revêtu

Abstract: L'invention concerne une composition de revêtement durcissable par rayonnement comprenant : a) un ou plusieurs monomères de buténolide A de formule générale (I) dans laquelle : n est 0 ou un nombre entier de 1 à 5; R 1 est alkyle ou aryle; X est l'un quelconque parmi -C(O)-, -C(O)O-, -C(O)NR 2 -, -S(O)-, -S(O2)-, -C(O)S-, -C(S)S- et -C(S)NR 2 -; dans laquelle R 2 est hydrogène, alkyle ou aryle; ou dans laquelle, lorsque n est 0 et X est -C(O)NR 2 - ou -C(S)NR 2 -, R 1 et R 2 conjointement avec l'atome d'azote par lequel ils sont liés forment un groupe hétérocyclique contenant de l'azote ou un groupe hétéroaryle contenant de l'azote; et b) un ou plusieurs monomères de vinyle B comprenant un ou plusieurs groupes vinyle, au moins un groupe vinyle ayant une différence dans le déplacement chimique de 13 C entre les α-C et β-C d'un groupe vinyle d'au moins 25 ppm; au moins un monomère de A et B comprenant au moins deux groupes vinyle; et des substrats revêtus.",EP-4634245-A1,EP,20251022,google_patents
EP-4634246-A1_en,en,Monomer mixture comprising an n-vinyl monomer and a butenolide monomer and coating compositions derived therefrom,"A radiation-curable coating composition, comprising a monomer mixture comprising: a) at least one butenolide monomer A, which butenolide monomer is a substituted-5- hydroxy-2(5H)-furanone of general formula (I) wherein: n is 0 or an integer of from 1 to 5; m is 0 or 1; R 1 is alkyl or aryl; X is any one of -C(O)-, -C(O)O-, -C(O)NR 2 -, -S(O)-, -S(O2)-, -C(O)S-, -C(S)S- and - C(S)NR 2 -; wherein R 2 is hydrogen, alkyl or aryl; and b) at least one N-vinyl monomer B, which N-vinyl monomer is a compound of general formula (II) wherein R 4 and R 5 are each independently any one of hydrogen, alkyl, aryl, heteroalkyl or heteroaryl and Y is selected from O, NR 6 and S; and wherein either: i) a is 1 and b is 1; or ii) a is 0 and b is 2; and wherein at least one monomer of A and B comprises at least two vinyl groups.",,,"Title: Monomer mixture comprising an n-vinyl monomer and a butenolide monomer and coating compositions derived therefrom

Abstract: A radiation-curable coating composition, comprising a monomer mixture comprising: a) at least one butenolide monomer A, which butenolide monomer is a substituted-5- hydroxy-2(5H)-furanone of general formula (I) wherein: n is 0 or an integer of from 1 to 5; m is 0 or 1; R 1 is alkyl or aryl; X is any one of -C(O)-, -C(O)O-, -C(O)NR 2 -, -S(O)-, -S(O2)-, -C(O)S-, -C(S)S- and - C(S)NR 2 -; wherein R 2 is hydrogen, alkyl or aryl; and b) at least one N-vinyl monomer B, which N-vinyl monomer is a compound of general formula (II) wherein R 4 and R 5 are each independently any one of hydrogen, alkyl, aryl, heteroalkyl or heteroaryl and Y is selected from O, NR 6 and S; and wherein either: i) a is 1 and b is 1; or ii) a is 0 and b is 2; and wherein at least one monomer of A and B comprises at least two vinyl groups.",EP-4634246-A1,EP,20251022,google_patents
EP-4634246-A1_fr,fr,"Mélange de monomères comprenant un monomère de n-vinyle et un monomère de buténolide, et compositions de revêtement dérivées de celui-ci","L'invention concerne une composition de revêtement durcissable par rayonnement, comprenant un mélange de monomères comprenant : a) au moins un monomère de buténolide A, ledit monomère de buténolide étant une -5-hydroxy-2 (5H)-furanone substituée de formule générale (I) dans laquelle : n est 0 ou un nombre entier de 1 à 5; m est 0 ou 1; R 1 est alkyle ou aryle; X est l'un quelconque parmi -C(O)-, -C(O)O-, -C(O)NR 2 -, -S(O)-, -S(O2)-, -C(O)S-, -C(S)S- et -C(S)NR 2 -; dans laquelle R 2 est hydrogène, alkyle ou aryle; et b) au moins un monomère de N-vinyle B, ledit monomère de N-vinyle étant un composé de formule générale (II) dans laquelle R 4 et R 5 sont chacun indépendamment l'un quelconque parmi hydrogène, alkyle, aryle, hétéroalkyle ou hétéroaryle et Y est choisi parmi O, NR 6 et S; et dans laquelle : soit i) a est 1 et b est 1; ou ii) a est 0 et b est 2; et dans laquelle au moins un monomère de A et B comprend au moins deux groupes vinyle.",,,"Title: Mélange de monomères comprenant un monomère de n-vinyle et un monomère de buténolide, et compositions de revêtement dérivées de celui-ci

Abstract: L'invention concerne une composition de revêtement durcissable par rayonnement, comprenant un mélange de monomères comprenant : a) au moins un monomère de buténolide A, ledit monomère de buténolide étant une -5-hydroxy-2 (5H)-furanone substituée de formule générale (I) dans laquelle : n est 0 ou un nombre entier de 1 à 5; m est 0 ou 1; R 1 est alkyle ou aryle; X est l'un quelconque parmi -C(O)-, -C(O)O-, -C(O)NR 2 -, -S(O)-, -S(O2)-, -C(O)S-, -C(S)S- et -C(S)NR 2 -; dans laquelle R 2 est hydrogène, alkyle ou aryle; et b) au moins un monomère de N-vinyle B, ledit monomère de N-vinyle étant un composé de formule générale (II) dans laquelle R 4 et R 5 sont chacun indépendamment l'un quelconque parmi hydrogène, alkyle, aryle, hétéroalkyle ou hétéroaryle et Y est choisi parmi O, NR 6 et S; et dans laquelle : soit i) a est 1 et b est 1; ou ii) a est 0 et b est 2; et dans laquelle au moins un monomère de A et B comprend au moins deux groupes vinyle.",EP-4634246-A1,EP,20251022,google_patents
EP-4634247-A1_en,en,A process for preparing a high impact vinyl aromatic polymer,"The invention relates to a process for preparing polymer such as a styrenic polymer. The process comprises the steps of: (a) obtaining a reaction mixture, comprising at least one vinyl aromatic monomer and at least one elastomeric compound; (b) heating the reaction and adding at least one initiator compound to the reaction mixture to obtain a pre-polymerization mixture; and (c) heating the pre-polymerization mixture and obtaining the polymer. The invention further relates to a polymer such as a styrenic polymer obtainable by the process of the present invention and to the use of a peroxyester in the process of the present invention for improving the Notched Izod Impact strength of the polymer.",,,"Title: A process for preparing a high impact vinyl aromatic polymer

Abstract: The invention relates to a process for preparing polymer such as a styrenic polymer. The process comprises the steps of: (a) obtaining a reaction mixture, comprising at least one vinyl aromatic monomer and at least one elastomeric compound; (b) heating the reaction and adding at least one initiator compound to the reaction mixture to obtain a pre-polymerization mixture; and (c) heating the pre-polymerization mixture and obtaining the polymer. The invention further relates to a polymer such as a styrenic polymer obtainable by the process of the present invention and to the use of a peroxyester in the process of the present invention for improving the Notched Izod Impact strength of the polymer.",EP-4634247-A1,EP,20251022,google_patents
EP-4634247-A1_fr,fr,Procédé de préparation d'un polymère vinyl aromatique à haute résistance aux chocs,"L'invention concerne un procédé de préparation d'un polymère tel qu'un polymère styrénique. Le procédé comprend les étapes consistant : (a) obtenir un mélange réactionnel, comprenant au moins un monomère vinyl aromatique et au moins un composé élastomère; (b) chauffer le mélange réactionnel et ajouter au moins un composé initiateur au mélange réactionnel pour obtenir un mélange de pré-polymérisation; et (c) chauffer le mélange de pré-polymérisation et obtenir le polymère. L'invention concerne en outre un polymère tel qu'un polymère styrénique pouvant être obtenu par le procédé de la présente invention et l'utilisation d'un peroxyester dans le procédé de la présente invention pour améliorer la résistance au choc Izod entaillé du polymère.",,,"Title: Procédé de préparation d'un polymère vinyl aromatique à haute résistance aux chocs

Abstract: L'invention concerne un procédé de préparation d'un polymère tel qu'un polymère styrénique. Le procédé comprend les étapes consistant : (a) obtenir un mélange réactionnel, comprenant au moins un monomère vinyl aromatique et au moins un composé élastomère; (b) chauffer le mélange réactionnel et ajouter au moins un composé initiateur au mélange réactionnel pour obtenir un mélange de pré-polymérisation; et (c) chauffer le mélange de pré-polymérisation et obtenir le polymère. L'invention concerne en outre un polymère tel qu'un polymère styrénique pouvant être obtenu par le procédé de la présente invention et l'utilisation d'un peroxyester dans le procédé de la présente invention pour améliorer la résistance au choc Izod entaillé du polymère.",EP-4634247-A1,EP,20251022,google_patents
EP-4634248-A1_en,en,Biodegradable graft polymers,"The present invention relates to novel graft polymers comprising a polymer backbone (A) as a graft base having polymeric sidechains (B) grafted thereon. The polymeric sidechains (B) are obtainable by polymerization of at least one vinyl ester monomer (B1) optionally at least one nitrogen-containing monomer (B2), optionally further monomer(s) (B3). The polymer backbone (A) comprises polyalkylene-oxide-derived moieties and moieties derived from lactone(s) and/or hydroxy acid(s), those moieties being mixed such that the polymer backbone contains ester-functions within the polymer chains. The present invention further relates to a process for obtaining such a graft polymer, the process is preferably carried out by free-radical polymerization. The present invention also relates to the use of such a graft polymer within, for example, fabric and home care products. Also claimed are compositions and products, such as fabric and home care products, containing such graft polymer.",,,"Title: Biodegradable graft polymers

Abstract: The present invention relates to novel graft polymers comprising a polymer backbone (A) as a graft base having polymeric sidechains (B) grafted thereon. The polymeric sidechains (B) are obtainable by polymerization of at least one vinyl ester monomer (B1) optionally at least one nitrogen-containing monomer (B2), optionally further monomer(s) (B3). The polymer backbone (A) comprises polyalkylene-oxide-derived moieties and moieties derived from lactone(s) and/or hydroxy acid(s), those moieties being mixed such that the polymer backbone contains ester-functions within the polymer chains. The present invention further relates to a process for obtaining such a graft polymer, the process is preferably carried out by free-radical polymerization. The present invention also relates to the use of such a graft polymer within, for example, fabric and home care products. Also claimed are compositions and products, such as fabric and home care products, containing such graft polymer.",EP-4634248-A1,EP,20251022,google_patents
EP-4634248-A1_fr,fr,Polymères greffés biodégradables,"La présente invention concerne de nouveaux polymères greffés comprenant un squelette polymère (A) en tant que base de greffe sur laquelle sont greffées des chaînes latérales polymères (B). Les chaînes latérales polymères (B) peuvent être obtenues par polymérisation d'au moins un monomère d'ester vinylique (B1) éventuellement d'au moins un monomère contenant de l'azote (B2), éventuellement d'un ou plusieurs autres monomères (B3). Le squelette polymère (A) comprend des fractions dérivées d'oxyde de polyalkylène et des fractions dérivées d'au moins une lactone et/ou d'au moins un acide hydroxy, ces fractions étant mélangées de telle sorte que le squelette polymère contient des fonctions ester à l'intérieur des chaînes polymères. La présente invention concerne en outre un procédé d'obtention d'un tel polymère greffé, le procédé étant de préférence mis en œuvre par polymérisation radicalaire. La présente invention concerne également l'utilisation d'un tel polymère greffé, par exemple, dans des produits textiles et de soins domestiques. L'invention revendique également des compositions et des produits, tels que produits textiles et de soins domestiques, contenant un tel polymère greffé.",,,"Title: Polymères greffés biodégradables

Abstract: La présente invention concerne de nouveaux polymères greffés comprenant un squelette polymère (A) en tant que base de greffe sur laquelle sont greffées des chaînes latérales polymères (B). Les chaînes latérales polymères (B) peuvent être obtenues par polymérisation d'au moins un monomère d'ester vinylique (B1) éventuellement d'au moins un monomère contenant de l'azote (B2), éventuellement d'un ou plusieurs autres monomères (B3). Le squelette polymère (A) comprend des fractions dérivées d'oxyde de polyalkylène et des fractions dérivées d'au moins une lactone et/ou d'au moins un acide hydroxy, ces fractions étant mélangées de telle sorte que le squelette polymère contient des fonctions ester à l'intérieur des chaînes polymères. La présente invention concerne en outre un procédé d'obtention d'un tel polymère greffé, le procédé étant de préférence mis en œuvre par polymérisation radicalaire. La présente invention concerne également l'utilisation d'un tel polymère greffé, par exemple, dans des produits textiles et de soins domestiques. L'invention revendique également des compositions et des produits, tels que produits textiles et de soins domestiques, contenant un tel polymère greffé.",EP-4634248-A1,EP,20251022,google_patents
EP-4634249-A1_en,en,Biodegradable graft polymers as dye transfer inhibitors,"The present invention relates to novel graft polymers comprising a polymer backbone (A) as a graft base having polymeric sidechains (B) grafted thereon. The polymeric sidechains (B) are obtainable by polymerization of optionally (B1) at least one vinyl ester monomer, at least one, preferably a least two nitrogen-containing monomer (B2), and optionally further monomer(s) (B3). The polymer backbone (A) comprises polyalkylene-oxide-derived moieties and moieties derived from lactone(s) and/or hydroxy acid(s), those moieties being mixed such that the polymer backbone contains ester-functions within the polymer chains. The present invention further relates to a process for obtaining such a graft polymer, the process is preferably carried out by free-radical polymerization. The present invention also relates to the use of such a graft polymer within, for example, fabric and home care products. Also claimed are compositions and products, such as fabric and home care products, containing such graft polymer. The graft polymers are specifically employed in cleaning compositions as dye transfer inhibitor.",,,"Title: Biodegradable graft polymers as dye transfer inhibitors

Abstract: The present invention relates to novel graft polymers comprising a polymer backbone (A) as a graft base having polymeric sidechains (B) grafted thereon. The polymeric sidechains (B) are obtainable by polymerization of optionally (B1) at least one vinyl ester monomer, at least one, preferably a least two nitrogen-containing monomer (B2), and optionally further monomer(s) (B3). The polymer backbone (A) comprises polyalkylene-oxide-derived moieties and moieties derived from lactone(s) and/or hydroxy acid(s), those moieties being mixed such that the polymer backbone contains ester-functions within the polymer chains. The present invention further relates to a process for obtaining such a graft polymer, the process is preferably carried out by free-radical polymerization. The present invention also relates to the use of such a graft polymer within, for example, fabric and home care products. Also claimed are compositions and products, such as fabric and home care products, containing such graft polymer. The graft polymers are specifically employed in cleaning compositions as dye transfer inhibitor.",EP-4634249-A1,EP,20251022,google_patents
EP-4634249-A1_fr,fr,Polymères greffés biodégradables en tant qu'inhibiteurs de transfert de colorant,"La présente invention concerne de nouveaux polymères greffés comprenant un squelette polymère (A) en tant que base de greffe sur laquelle sont greffées des chaînes latérales polymères (B). Les chaînes latérales polymères (B) peuvent être obtenues par polymérisation d'éventuellement (B1) au moins un monomère d'ester vinylique, d'au moins un, de préférence au moins deux monomères contenant de l'azote (B2), et éventuellement d'un ou plusieurs autres monomères (B3). Le squelette polymère (A) comprend des fractions dérivées d'oxyde de polyalkylène et des fractions dérivées d'au moins une lactone et/ou d'au moins un acide hydroxy, ces fractions étant mélangées de telle sorte que le squelette polymère contient des fonctions ester à l'intérieur des chaînes polymères. La présente invention concerne en outre un procédé d'obtention d'un tel polymère greffé, le procédé étant de préférence mis en œuvre par polymérisation radicalaire. La présente invention concerne également l'utilisation d'un tel polymère greffé, par exemple, dans des produits textiles et de soins domestiques. L'invention revendique également des compositions et des produits, tels que des produits textiles et de soins domestiques, contenant un tel polymère greffé. Les polymères greffés sont spécifiquement utilisés dans des compositions de nettoyage en tant qu'inhibiteur de transfert de colorant.",,,"Title: Polymères greffés biodégradables en tant qu'inhibiteurs de transfert de colorant

Abstract: La présente invention concerne de nouveaux polymères greffés comprenant un squelette polymère (A) en tant que base de greffe sur laquelle sont greffées des chaînes latérales polymères (B). Les chaînes latérales polymères (B) peuvent être obtenues par polymérisation d'éventuellement (B1) au moins un monomère d'ester vinylique, d'au moins un, de préférence au moins deux monomères contenant de l'azote (B2), et éventuellement d'un ou plusieurs autres monomères (B3). Le squelette polymère (A) comprend des fractions dérivées d'oxyde de polyalkylène et des fractions dérivées d'au moins une lactone et/ou d'au moins un acide hydroxy, ces fractions étant mélangées de telle sorte que le squelette polymère contient des fonctions ester à l'intérieur des chaînes polymères. La présente invention concerne en outre un procédé d'obtention d'un tel polymère greffé, le procédé étant de préférence mis en œuvre par polymérisation radicalaire. La présente invention concerne également l'utilisation d'un tel polymère greffé, par exemple, dans des produits textiles et de soins domestiques. L'invention revendique également des compositions et des produits, tels que des produits textiles et de soins domestiques, contenant un tel polymère greffé. Les polymères greffés sont spécifiquement utilisés dans des compositions de nettoyage en tant qu'inhibiteur de transfert de colorant.",EP-4634249-A1,EP,20251022,google_patents
EP-4634250-A1_en,en,"Biodegradable graft polymers, their production, and their use in agrochemical formulations","The present invention relates to an agrochemical composition comprising an agrochemical active ingredient and a cleaning composition comprising cleaning additives, each further comprising at least one novel graft polymer comprising a polymer backbone (A) as a graft base having polymeric sidechains (B) grafted thereon. The polymeric sidechains (B) are obtainable by polymerization of at least one vinyl ester monomer (B1), and optionally further monomers. The polymer backbone (A) comprises polyalkylene-oxide-derived moieties and moieties derived from lactone(s) and/or hydroxy acid(s), those moieties being mixed such that the polymer backbone contains ester-functions within the polymer chains. It was found that the graft polymer of the inventive composition is suitable as a dispersant for pesticides in agrochemical compositions, but also in cleaning compositions to improve the cleaning properties. Moreover, the graft polymer typically exhibits a suitably high degree of biodegradability and thus allows for more environmental-friendly formulations. The graft polymer as such and its production is also claimed.",,,"Title: Biodegradable graft polymers, their production, and their use in agrochemical formulations

Abstract: The present invention relates to an agrochemical composition comprising an agrochemical active ingredient and a cleaning composition comprising cleaning additives, each further comprising at least one novel graft polymer comprising a polymer backbone (A) as a graft base having polymeric sidechains (B) grafted thereon. The polymeric sidechains (B) are obtainable by polymerization of at least one vinyl ester monomer (B1), and optionally further monomers. The polymer backbone (A) comprises polyalkylene-oxide-derived moieties and moieties derived from lactone(s) and/or hydroxy acid(s), those moieties being mixed such that the polymer backbone contains ester-functions within the polymer chains. It was found that the graft polymer of the inventive composition is suitable as a dispersant for pesticides in agrochemical compositions, but also in cleaning compositions to improve the cleaning properties. Moreover, the graft polymer typically exhibits a suitably high degree of biodegradability and thus allows for more environmental-friendly formulations. The graft polymer as such and its production is also claimed.",EP-4634250-A1,EP,20251022,google_patents
EP-4634250-A1_fr,fr,"Polymères greffés biodégradables, leur production et leur utilisation dans des formulations agrochimiques","La présente invention concerne une composition agrochimique comprenant un principe actif agrochimique et une composition de nettoyage comprenant des additifs de nettoyage, chacun comprenant en outre au moins un nouveau polymère greffé comprenant une chaîne principale de polymère (A) comme base de greffage présentant des chaînes latérales polymères (B) greffées sur celle-ci. Les chaînes latérales polymères (B) peuvent être obtenues par polymérisation d'au moins un monomère vinylester (B1), et éventuellement d'autres monomères. La chaîne principale du polymère (A) comprend des parties dérivées d'oxydes de polyalkylène et des parties issues de lactone(s) et/ou d'acide(s) hydroxylé(s), ces parties étant mélangées de manière à ce que la chaîne principale du polymère contienne des fonctions ester à l'intérieur des chaînes polymères. Il a été constaté que le polymère greffé de la composition de l'invention convient comme dispersant pour les pesticides dans les compositions agrochimiques, mais aussi dans les compositions de nettoyage pour améliorer les propriétés de nettoyage. En outre, le polymère greffé présente généralement un degré élevé de biodégradabilité et permet donc des formulations plus respectueuses de l'environnement. Le polymère greffé ainsi que sa production sont également revendiqués.",,,"Title: Polymères greffés biodégradables, leur production et leur utilisation dans des formulations agrochimiques

Abstract: La présente invention concerne une composition agrochimique comprenant un principe actif agrochimique et une composition de nettoyage comprenant des additifs de nettoyage, chacun comprenant en outre au moins un nouveau polymère greffé comprenant une chaîne principale de polymère (A) comme base de greffage présentant des chaînes latérales polymères (B) greffées sur celle-ci. Les chaînes latérales polymères (B) peuvent être obtenues par polymérisation d'au moins un monomère vinylester (B1), et éventuellement d'autres monomères. La chaîne principale du polymère (A) comprend des parties dérivées d'oxydes de polyalkylène et des parties issues de lactone(s) et/ou d'acide(s) hydroxylé(s), ces parties étant mélangées de manière à ce que la chaîne principale du polymère contienne des fonctions ester à l'intérieur des chaînes polymères. Il a été constaté que le polymère greffé de la composition de l'invention convient comme dispersant pour les pesticides dans les compositions agrochimiques, mais aussi dans les compositions de nettoyage pour améliorer les propriétés de nettoyage. En outre, le polymère greffé présente généralement un degré élevé de biodégradabilité et permet donc des formulations plus respectueuses de l'environnement. Le polymère greffé ainsi que sa production sont également revendiqués.",EP-4634250-A1,EP,20251022,google_patents
EP-4634251-A1_de,de,Verbundelement für eine isolierglasscheibe,"Die vorliegende Erfindung betrifft ein Verbundelement (10), insbesondere ein Verbundelement (10) für eine Isolierglasscheibe, wenigstens umfassend ein erstes Scheibenelement (20) und wenigstens ein zweites Scheibenelement (22) sowie wenigstens ein erstes Profilelement (30), wobei das Profilelement (30) wenigstens eine erste Verbindefläche (32) und/oder wenigstens eine zweite Verbindefläche (33) aufweist, wobei die erste und/oder die zweite Verbindefläche (32, 33) zur Applizierung und/oder Aufnahme eines ersten Verbindemittels (40) vorgesehen und beschaffen ist, wobei benachbart zur ersten Verbindefläche (32) eine dritte Verbindefläche (34) zur Applizierung und/oder Aufnahme eines zweiten Verbindemittels (50) und/oder benachbart zu zweiten Verbindefläche (33) eine vierte Verbindefläche (35) zur Applizierung und/oder Aufnahme eines zweiten Verbindemittels (50) vorgesehen ist und wobei das erste Scheibenelement (20) und das zweite Scheibenelement (22) mittels des Profilelementes (30) und des ersten Verbindemittels (40) und/oder des zweiten Verbindemittels (50) verbindbar oder verbunden sind, wobei das erste Verbindemittel (40) ein zweikomponentiger (Meth)acrylatklebstoff ist, dadurch gekennzeichnet, dass der zweikomponentige (Meth)acrylatklebstoff mindestens zwei ausgewählte Meth(acrylat)-Monomere in spezifischen Anteilen und spezifischem Massenverhältnis zueinander enthält. Des Weiteren betrifft die vorliegende Erfindung eine Isolierglasscheibe (100), ein Profilelement (30), ein Fenster, eine Tür sowie ein Verfahren zur Herstellung eines Verbundelementes bzw. einer Isolierglasscheibe (100).",,,"Title: Verbundelement für eine isolierglasscheibe

Abstract: Die vorliegende Erfindung betrifft ein Verbundelement (10), insbesondere ein Verbundelement (10) für eine Isolierglasscheibe, wenigstens umfassend ein erstes Scheibenelement (20) und wenigstens ein zweites Scheibenelement (22) sowie wenigstens ein erstes Profilelement (30), wobei das Profilelement (30) wenigstens eine erste Verbindefläche (32) und/oder wenigstens eine zweite Verbindefläche (33) aufweist, wobei die erste und/oder die zweite Verbindefläche (32, 33) zur Applizierung und/oder Aufnahme eines ersten Verbindemittels (40) vorgesehen und beschaffen ist, wobei benachbart zur ersten Verbindefläche (32) eine dritte Verbindefläche (34) zur Applizierung und/oder Aufnahme eines zweiten Verbindemittels (50) und/oder benachbart zu zweiten Verbindefläche (33) eine vierte Verbindefläche (35) zur Applizierung und/oder Aufnahme eines zweiten Verbindemittels (50) vorgesehen ist und wobei das erste Scheibenelement (20) und das zweite Scheibenelement (22) mittels des Profilelementes (30) und des ersten Verbindemittels (40) und/oder des zweiten Verbindemittels (50) verbindbar oder verbunden sind, wobei das erste Verbindemittel (40) ein zweikomponentiger (Meth)acrylatklebstoff ist, dadurch gekennzeichnet, dass der zweikomponentige (Meth)acrylatklebstoff mindestens zwei ausgewählte Meth(acrylat)-Monomere in spezifischen Anteilen und spezifischem Massenverhältnis zueinander enthält. Des Weiteren betrifft die vorliegende Erfindung eine Isolierglasscheibe (100), ein Profilelement (30), ein Fenster, eine Tür sowie ein Verfahren zur Herstellung eines Verbundelementes bzw. einer Isolierglasscheibe (100).",EP-4634251-A1,EP,20251022,google_patents
EP-4634251-A1_en,en,Composite element for an insulating-glass panel,"The present invention relates to a composite element (10), in particular a composite element (10) for an insulating-glass panel, at least comprising a first panel element (20) and at least one second panel element (22) and at least one first profile element (30), wherein: the profile element (30) has at least one first connecting surface (32) and/or at least one second connecting surface (33); the first and/or the second connecting surface (32, 33) are/is provided and designed for applying and/or accommodating a first connecting means (40); adjacent to the first connecting surface (32) a third connecting surface (34) for applying and/or accommodating a second connecting means (50) is provided; and/or adjacent to the second connecting surface (33) a fourth connecting surface (35) for applying and/or accommodating a second connecting means (50) is provided; and the first panel element (20) and the second panel element (22) can be, or are, connected by means of the profile element (30) and the first connecting means (40) and/or the second connecting means (50); and the first connecting means (40) is a two-component (meth)acrylate adhesive, characterized in that the two-component adhesive contains at least two selected (meth)acrylate monomers in specific proportions and specific mass ratios to each other. The present invention also relates to an insulating-glass panel (100), a profile element (30), a window, a door, and to a method for producing a composite element or an insulating-glass panel (100).",,,"Title: Composite element for an insulating-glass panel

Abstract: The present invention relates to a composite element (10), in particular a composite element (10) for an insulating-glass panel, at least comprising a first panel element (20) and at least one second panel element (22) and at least one first profile element (30), wherein: the profile element (30) has at least one first connecting surface (32) and/or at least one second connecting surface (33); the first and/or the second connecting surface (32, 33) are/is provided and designed for applying and/or accommodating a first connecting means (40); adjacent to the first connecting surface (32) a third connecting surface (34) for applying and/or accommodating a second connecting means (50) is provided; and/or adjacent to the second connecting surface (33) a fourth connecting surface (35) for applying and/or accommodating a second connecting means (50) is provided; and the first panel element (20) and the second panel element (22) can be, or are, connected by means of the profile element (30) and the first connecting means (40) and/or the second connecting means (50); and the first connecting means (40) is a two-component (meth)acrylate adhesive, characterized in that the two-component adhesive contains at least two selected (meth)acrylate monomers in specific proportions and specific mass ratios to each other. The present invention also relates to an insulating-glass panel (100), a profile element (30), a window, a door, and to a method for producing a composite element or an insulating-glass panel (100).",EP-4634251-A1,EP,20251022,google_patents
EP-4634251-A1_fr,fr,Élément composite pour panneau de verre isolant,"La présente invention concerne un élément composite (10), en particulier un élément composite (10) pour un panneau de verre isolant, comprenant au moins un premier élément de panneau (20) et au moins un second élément de panneau (22) et au moins un premier élément de profil (30), l'élément de profil (30) ayant au moins une première surface de liaison (32) et/ou au moins une seconde surface de liaison (33) ; la première et/ou la deuxième surface de liaison (32, 33) étant prévues et conçues pour l'application et/ou la réception d'un premier moyen de liaison (40) ; adjacente à la première surface de liaison (32), une troisième surface de liaison (34) pour appliquer et/ou recevoir un second moyen de liaison (50) ; et/ou adjacente à la seconde surface de liaison (33), une quatrième surface de liaison (35) pour appliquer et/ou recevoir un second moyen de liaison (50) ; et le premier élément de panneau (20) et le second élément de panneau (22) peuvent être, ou sont reliés au moyen de l'élément de profil (30) et du premier moyen de liaison (40) et/ou du second moyen de liaison (50) ; et le premier moyen de liaison (40) est un adhésif de (méth)acrylate à deux composants, caractérisé en ce que l'adhésif à deux composants contient au moins deux monomères de (méth)acrylate sélectionnés dans des proportions spécifiques et des rapports de masse spécifiques les uns par rapport aux autres. La présente invention concerne également un panneau de verre isolant (100), un élément profilé (30), une fenêtre, une porte et un procédé de production d'un élément composite ou d'un panneau de verre isolant (100).",,,"Title: Élément composite pour panneau de verre isolant

Abstract: La présente invention concerne un élément composite (10), en particulier un élément composite (10) pour un panneau de verre isolant, comprenant au moins un premier élément de panneau (20) et au moins un second élément de panneau (22) et au moins un premier élément de profil (30), l'élément de profil (30) ayant au moins une première surface de liaison (32) et/ou au moins une seconde surface de liaison (33) ; la première et/ou la deuxième surface de liaison (32, 33) étant prévues et conçues pour l'application et/ou la réception d'un premier moyen de liaison (40) ; adjacente à la première surface de liaison (32), une troisième surface de liaison (34) pour appliquer et/ou recevoir un second moyen de liaison (50) ; et/ou adjacente à la seconde surface de liaison (33), une quatrième surface de liaison (35) pour appliquer et/ou recevoir un second moyen de liaison (50) ; et le premier élément de panneau (20) et le second élément de panneau (22) peuvent être, ou sont reliés au moyen de l'élément de profil (30) et du premier moyen de liaison (40) et/ou du second moyen de liaison (50) ; et le premier moyen de liaison (40) est un adhésif de (méth)acrylate à deux composants, caractérisé en ce que l'adhésif à deux composants contient au moins deux monomères de (méth)acrylate sélectionnés dans des proportions spécifiques et des rapports de masse spécifiques les uns par rapport aux autres. La présente invention concerne également un panneau de verre isolant (100), un élément profilé (30), une fenêtre, une porte et un procédé de production d'un élément composite ou d'un panneau de verre isolant (100).",EP-4634251-A1,EP,20251022,google_patents
